question_id,group_id,query_type,arm,gold_answer,predicted_answer,correct,format_valid,api_ok,status,truncated,prompt_tokens,completion_tokens,total_tokens,latency_seconds
28440,model:6807,nie,HEURISTIC_SHORT,no,no,1,1,1,completed,0,3290.0,2319.0,5609.0,145.0889575984329
28421,model:6804,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7626.0,1439.0,9065.0,90.61404233984649
13302,model:1786,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,5582.0,1108.0,6690.0,68.97664024867117
10332,model:3346,det-counterfactual,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,3378.0,675.0,4053.0,42.960398295894265
15716,model:5074,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,5801.0,1344.0,7145.0,84.60518956370652
25060,model:3193,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,5188.0,466.0,5654.0,29.828691605478525
29463,model:7037,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,7249.0,686.0,7935.0,43.64891240745783
9092,model:4841,nde,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6996.0,1271.0,8267.0,79.62911825999618
6831,model:4335,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7232.0,1136.0,8368.0,71.83591262437403
14880,model:2132,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5809.0,545.0,6354.0,34.14989246428013
26704,model:6413,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7635.0,1632.0,9267.0,102.1762382555753
9850,model:3279,det-counterfactual,HEURISTIC_SHORT,no,no,1,1,1,completed,0,3188.0,1272.0,4460.0,79.68662703223526
20309,model:3419,det-counterfactual,HEURISTIC_SHORT,no,no,1,1,1,completed,0,3059.0,1505.0,4564.0,96.2098404802382
2149,model:510,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,8259.0,1076.0,9335.0,68.52512754872441
19671,model:5991,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7229.0,536.0,7765.0,33.53679719939828
6215,model:4167,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6323.0,654.0,6977.0,42.77510644495487
21787,model:2443,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5880.0,1274.0,7154.0,82.31847032159567
5435,model:3988,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6308.0,992.0,7300.0,64.21799474395812
5214,model:3939,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,4910.0,208.0,5118.0,13.360533053055406
7216,model:4406,nie,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,3633.0,1679.0,5312.0,104.6523591503501
9081,model:4839,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5832.0,691.0,6523.0,44.44435505568981
4910,model:3864,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,5169.0,8.0,5177.0,0.8559405896812677
14113,model:1969,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6783.0,1279.0,8062.0,81.99604774825275
22127,model:2522,nie,HEURISTIC_SHORT,no,no,1,1,1,completed,0,2867.0,449.0,3316.0,29.207646345719695
6781,model:4325,nde,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6935.0,690.0,7625.0,44.06288148090243
20364,model:3432,det-counterfactual,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,2040.0,834.0,2874.0,52.55884520150721
10185,model:3327,det-counterfactual,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,3036.0,1431.0,4467.0,90.61139836534858
4563,model:1037,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5785.0,442.0,6227.0,28.1146393828094
10839,model:1211,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6730.0,703.0,7433.0,44.385982409119606
29284,model:7000,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6722.0,537.0,7259.0,34.0256513338536
30791,model:3787,det-counterfactual,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,2969.0,1108.0,4077.0,69.97405066713691
24698,model:3108,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7338.0,1397.0,8735.0,87.02449511922896
4027,model:933,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7260.0,931.0,8191.0,58.68755391612649
29109,model:6958,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,8265.0,387.0,8652.0,24.41320122592151
11590,model:1384,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5704.0,350.0,6054.0,22.245176857337356
19496,model:5954,nde,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,7008.0,1969.0,8977.0,121.89661116525531
4685,model:1068,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5893.0,1232.0,7125.0,77.78810666874051
27140,model:6514,ate,HEURISTIC_SHORT,yes,no,0,1,1,completed,0,6381.0,2162.0,8543.0,133.9036500211805
5440,model:3989,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,4919.0,420.0,5339.0,25.951254507526755
20980,model:2264,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,5819.0,2998.0,8817.0,186.10367778874934
20893,model:2247,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,8348.0,1964.0,10312.0,124.66918194666505
25215,model:6073,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7519.0,964.0,8483.0,60.75988384708762
29090,model:6954,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6306.0,934.0,7240.0,58.15495636686683
29758,model:3529,det-counterfactual,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,1967.0,1698.0,3665.0,105.52647866308689
30698,model:3764,det-counterfactual,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,2977.0,1827.0,4804.0,113.76835536956787
28593,model:6842,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6727.0,988.0,7715.0,63.307889476418495
21453,model:2368,nie,HEURISTIC_SHORT,no,no,1,1,1,completed,0,5147.0,535.0,5682.0,33.508593052625656
11181,model:1290,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5181.0,409.0,5590.0,27.153529159724712
5906,model:4102,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6447.0,1036.0,7483.0,64.69516723416746
4181,model:964,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,5768.0,1861.0,7629.0,118.4980518259108
23668,model:2869,ett,HEURISTIC_SHORT,no,yes,0,1,1,completed,0,7633.0,1618.0,9251.0,100.720404881984
10992,model:1244,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,8274.0,1740.0,10014.0,108.35260784253478
26276,model:6319,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6770.0,2342.0,9112.0,145.5637805815786
7697,model:4522,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6493.0,2269.0,8762.0,143.41404709033668
18063,model:5626,nie,HEURISTIC_SHORT,yes,no,0,1,1,completed,0,4041.0,8358.0,12399.0,524.4252458121628
21105,model:2289,nie,HEURISTIC_SHORT,no,,0,0,1,completed,0,3746.0,727.0,4473.0,45.62342634424567
29594,model:3486,det-counterfactual,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,2611.0,290.0,2901.0,18.333075553178787
5550,model:4016,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,8271.0,896.0,9167.0,55.89954621903598
27147,model:6517,ate,HEURISTIC_SHORT,yes,no,0,1,1,completed,0,7275.0,1393.0,8668.0,88.07593159005046
22098,model:2516,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6715.0,576.0,7291.0,35.80084530822933
19582,model:5971,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5187.0,1407.0,6594.0,87.07889248803258
12089,model:1505,nie,HEURISTIC_SHORT,no,no,1,1,1,completed,0,2766.0,1325.0,4091.0,83.86039615981281
12462,model:1606,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,4919.0,293.0,5212.0,18.26802695170045
24692,model:3107,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7301.0,2217.0,9518.0,137.36224417574704
18623,model:5737,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,7275.0,3432.0,10707.0,215.30725335516036
24527,model:3068,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7345.0,1919.0,9264.0,120.27337848767638
20700,model:3476,det-counterfactual,HEURISTIC_SHORT,yes,no,0,1,1,completed,0,2665.0,10.0,2675.0,0.8283690400421619
8935,model:4807,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,8345.0,1617.0,9962.0,100.95263888314366
5173,model:3927,ett,HEURISTIC_SHORT,yes,no,0,1,1,completed,0,7344.0,2359.0,9703.0,147.05079151317477
30954,model:3828,det-counterfactual,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,1630.0,1658.0,3288.0,102.42642546631396
27991,model:6710,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,5942.0,2630.0,8572.0,164.21533622033894
27351,model:6566,nie,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,3649.0,541.0,4190.0,33.9958094637841
518,model:114,nie,HEURISTIC_SHORT,no,yes,0,1,1,completed,0,3282.0,2416.0,5698.0,149.29623187705874
20654,model:3469,det-counterfactual,HEURISTIC_SHORT,no,no,1,1,1,completed,0,2576.0,1450.0,4026.0,89.55443176627159
23412,model:2809,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,7624.0,2228.0,9852.0,137.9102816954255
4421,model:1010,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7243.0,944.0,8187.0,58.99353231303394
18924,model:5823,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,5872.0,1439.0,7311.0,89.13608114421368
15632,model:5054,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,7526.0,1040.0,8566.0,64.54537199996412
8963,model:4812,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6673.0,2878.0,9551.0,180.65545828081667
20875,model:2242,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,8348.0,1917.0,10265.0,120.36532413773239
1110,model:256,nde,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6962.0,939.0,7901.0,58.36462137289345
18263,model:5664,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,8257.0,1079.0,9336.0,68.34510194510221
24209,model:2996,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,5833.0,768.0,6601.0,48.47956878505647
30985,model:3836,det-counterfactual,HEURISTIC_SHORT,no,yes,0,1,1,completed,0,2818.0,1242.0,4060.0,78.32582917436957
21872,model:2462,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7623.0,1238.0,8861.0,76.55486395396292
15494,model:5019,ett,HEURISTIC_SHORT,no,yes,0,1,1,completed,0,8376.0,2550.0,10926.0,157.23939183726907
17275,model:5456,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,8263.0,931.0,9194.0,58.831274315714836
21502,model:2381,nde,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7040.0,2210.0,9250.0,136.27037159726024
16428,model:5240,nie,HEURISTIC_SHORT,no,no,1,1,1,completed,0,5028.0,1155.0,6183.0,71.14349675178528
23303,model:2785,nde,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,7035.0,1427.0,8462.0,89.94624613784254
15589,model:5044,nie,HEURISTIC_SHORT,yes,no,0,1,1,completed,0,3581.0,1621.0,5202.0,101.80979923345149
12863,model:1681,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7524.0,3068.0,10592.0,192.85969473607838
14925,model:2140,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,7511.0,760.0,8271.0,47.95194157958031
6109,model:4145,nde,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6930.0,1055.0,7985.0,66.88759547658265
5112,model:3912,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,5253.0,2042.0,7295.0,125.91811820305884
1693,model:394,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,4890.0,612.0,5502.0,39.09338849782944
29938,model:3574,det-counterfactual,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,3207.0,1595.0,4802.0,98.45495736040175
2390,model:557,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6456.0,1096.0,7552.0,68.04673664458096
17061,model:5402,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,4986.0,2285.0,7271.0,143.58355364017189
4601,model:1046,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7216.0,781.0,7997.0,49.40703881159425
28957,model:6928,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6738.0,1516.0,8254.0,95.14375028200448
29930,model:3572,det-counterfactual,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,2112.0,1078.0,3190.0,66.88876449689269
21262,model:2326,nie,HEURISTIC_SHORT,no,no,1,1,1,completed,0,3732.0,1547.0,5279.0,96.5424843840301
17009,model:5384,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6508.0,2623.0,9131.0,165.64433867111802
17474,model:5490,nde,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6952.0,645.0,7597.0,39.97850425168872
20519,model:3452,det-counterfactual,HEURISTIC_SHORT,no,no,1,1,1,completed,0,2714.0,1516.0,4230.0,94.71530723012984
7328,model:4426,nie,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,3286.0,5653.0,8939.0,351.17796480841935
30426,model:3696,det-counterfactual,HEURISTIC_SHORT,no,yes,0,1,1,completed,0,2779.0,2297.0,5076.0,142.8694487810135
23044,model:2726,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,7230.0,583.0,7813.0,37.03226144425571
4947,model:3870,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5169.0,1004.0,6173.0,62.849653240293264
27516,model:6604,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6705.0,2831.0,9536.0,176.01749042607844
15817,model:5095,nie,HEURISTIC_SHORT,yes,no,0,1,1,completed,0,3592.0,1080.0,4672.0,68.31798581965268
9677,model:3246,det-counterfactual,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,2807.0,1009.0,3816.0,64.62210020795465
10197,model:3329,det-counterfactual,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,2258.0,1310.0,3568.0,84.25574127025902
10041,model:3310,det-counterfactual,HEURISTIC_SHORT,no,no,1,1,1,completed,0,2449.0,555.0,3004.0,35.41917450353503
1090,model:252,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,8273.0,944.0,9217.0,58.39661656692624
27947,model:6702,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7227.0,805.0,8032.0,52.07570070400834
406,model:92,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7524.0,1042.0,8566.0,64.17968517169356
23817,model:2902,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,7617.0,1458.0,9075.0,93.55018524453044
23218,model:2766,nie,HEURISTIC_SHORT,no,yes,0,1,1,completed,0,3584.0,1260.0,4844.0,78.33080412819982
17407,model:5478,nie,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,3528.0,747.0,4275.0,47.6759350001812
10741,model:1188,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,4969.0,3395.0,8364.0,215.53420243225992
3288,model:751,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,5675.0,595.0,6270.0,36.82272247225046
9958,model:3298,det-counterfactual,HEURISTIC_SHORT,no,yes,0,1,1,completed,0,2143.0,973.0,3116.0,60.710683507844806
22002,model:2493,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6595.0,1353.0,7948.0,84.24443407356739
6007,model:4123,nie,HEURISTIC_SHORT,yes,no,0,1,1,completed,0,3675.0,2439.0,6114.0,155.150149397552
21779,model:2441,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,7582.0,3580.0,11162.0,226.62806516699493
27019,model:6487,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,8327.0,3677.0,12004.0,232.51102779246867
1413,model:316,nde,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6930.0,867.0,7797.0,55.82040442340076
17243,model:5450,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6459.0,617.0,7076.0,39.778516022488475
11007,model:1247,ett,HEURISTIC_SHORT,yes,no,0,1,1,completed,0,7240.0,1453.0,8693.0,92.32298392057419
14651,model:2090,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5912.0,2005.0,7917.0,126.85915824584663
10052,model:3311,det-counterfactual,HEURISTIC_SHORT,no,no,1,1,1,completed,0,1879.0,839.0,2718.0,52.22165483608842
22040,model:2501,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,7334.0,1529.0,8863.0,94.87046652846038
9510,model:4951,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5228.0,1593.0,6821.0,99.50373243540525
30598,model:3737,det-counterfactual,HEURISTIC_SHORT,no,no,1,1,1,completed,0,2360.0,936.0,3296.0,58.11690944992006
9653,model:3242,det-counterfactual,HEURISTIC_SHORT,no,no,1,1,1,completed,0,2361.0,984.0,3345.0,62.03871396929026
21653,model:2411,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5550.0,635.0,6185.0,40.19173332490027
24188,model:2992,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,7526.0,660.0,8186.0,40.8813367690891
3370,model:767,nie,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,3294.0,583.0,3877.0,36.89781854301691
18584,model:5726,nie,HEURISTIC_SHORT,no,no,1,1,1,completed,0,2941.0,327.0,3268.0,21.127029065042734
8884,model:4798,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6743.0,1602.0,8345.0,100.04676833190024
27502,model:6602,nde,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6943.0,1611.0,8554.0,100.49276305735111
30021,model:3593,det-counterfactual,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,3250.0,14.0,3264.0,1.134437007829547
18847,model:5802,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,8329.0,1592.0,9921.0,100.014051200822
15941,model:5126,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,8266.0,1207.0,9473.0,76.08889991603792
10773,model:1197,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7344.0,1242.0,8586.0,78.35486241616309
30098,model:3614,det-counterfactual,HEURISTIC_SHORT,no,no,1,1,1,completed,0,3708.0,1136.0,4844.0,70.25769420713186
12970,model:1700,nie,HEURISTIC_SHORT,no,no,1,1,1,completed,0,3627.0,1330.0,4957.0,82.64598730579019
5177,model:3929,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6665.0,2225.0,8890.0,139.94808347709477
30620,model:3745,det-counterfactual,HEURISTIC_SHORT,no,no,1,1,1,completed,0,1929.0,805.0,2734.0,49.89706435240805
6961,model:4358,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6323.0,885.0,7208.0,55.54467183165252
25706,model:6190,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,8342.0,2046.0,10388.0,127.25356251187623
662,model:148,nie,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,3152.0,879.0,4031.0,54.818935280665755
13448,model:1816,nie,HEURISTIC_SHORT,no,no,1,1,1,completed,0,2846.0,1293.0,4139.0,80.57858959212899
5117,model:3913,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6664.0,1711.0,8375.0,107.5727453995496
363,model:82,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6410.0,2011.0,8421.0,126.64439192973077
28714,model:6870,nie,HEURISTIC_SHORT,no,no,1,1,1,completed,0,3999.0,638.0,4637.0,39.85588304884732
16367,model:5225,ett,HEURISTIC_SHORT,yes,no,0,1,1,completed,0,7519.0,1991.0,9510.0,125.21065424568951
22429,model:2592,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5840.0,704.0,6544.0,44.172516794875264
8999,model:4822,nie,HEURISTIC_SHORT,yes,no,0,1,1,completed,0,3364.0,3432.0,6796.0,210.8154629431665
4810,model:3846,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7510.0,1631.0,9141.0,101.01296359114349
26957,model:6470,nie,HEURISTIC_SHORT,no,no,1,1,1,completed,0,3669.0,624.0,4293.0,39.46913010254502
10402,model:1112,nie,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,4093.0,520.0,4613.0,32.59580132365227
3789,model:875,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7275.0,1922.0,9197.0,119.51727843098342
30132,model:3623,det-counterfactual,HEURISTIC_SHORT,yes,no,0,1,1,completed,0,4333.0,1670.0,6003.0,102.54951280914247
20067,model:3378,det-counterfactual,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,2608.0,1225.0,3833.0,76.76392739266157
7847,model:4550,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,5809.0,566.0,6375.0,35.672187469899654
207,model:40,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,7231.0,692.0,7923.0,43.31175649352372
19976,model:3361,det-counterfactual,HEURISTIC_SHORT,no,yes,0,1,1,completed,0,2418.0,1471.0,3889.0,90.02073648944497
22469,model:2600,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,7633.0,1704.0,9337.0,103.3093403428793
9330,model:4893,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,7216.0,389.0,7605.0,24.015671223402023
27122,model:6510,nie,PNS_COT,yes,yes,1,1,1,completed,0,3540.0,880.0,4420.0,60.108361676335335
26413,model:6347,ate,PNS_COT,yes,yes,1,1,1,completed,0,5624.0,2101.0,7725.0,137.2280202638358
852,model:197,ett,PNS_COT,no,no,1,1,1,completed,0,7241.0,928.0,8169.0,64.26936983317137
14660,model:2092,nie,PNS_COT,no,no,1,1,1,completed,0,3771.0,713.0,4484.0,49.71460502408445
29734,model:3521,det-counterfactual,PNS_COT,no,no,1,1,1,completed,0,2344.0,415.0,2759.0,29.91268943808973
16350,model:5221,nie,PNS_COT,no,no,1,1,1,completed,0,3672.0,1298.0,4970.0,87.28221729211509
24219,model:2998,ett,PNS_COT,yes,yes,1,1,1,completed,0,7526.0,896.0,8422.0,61.592366099357605
14721,model:2104,ate,PNS_COT,yes,yes,1,1,1,completed,0,5826.0,1597.0,7423.0,105.99875633977354
9772,model:3265,det-counterfactual,PNS_COT,no,no,1,1,1,completed,0,2892.0,697.0,3589.0,48.64430675469339
30734,model:3771,det-counterfactual,PNS_COT,yes,no,0,1,1,completed,0,4510.0,2142.0,6652.0,137.09140471741557
21681,model:2417,ate,PNS_COT,no,no,1,1,1,completed,0,4923.0,731.0,5654.0,50.33665017411113
13560,model:1838,ett,PNS_COT,no,no,1,1,1,completed,0,8274.0,2032.0,10306.0,129.44225485995412
28350,model:6792,ett,PNS_COT,yes,yes,1,1,1,completed,0,8334.0,1696.0,10030.0,107.60212510079145
8791,model:4781,ett,PNS_COT,no,no,1,1,1,completed,0,8293.0,2317.0,10610.0,150.28752344287932
14790,model:2116,ate,PNS_COT,yes,yes,1,1,1,completed,0,6346.0,1206.0,7552.0,76.25666004233062
5352,model:3969,ett,PNS_COT,no,no,1,1,1,completed,0,8264.0,1152.0,9416.0,72.07324492745101
20085,model:3382,det-counterfactual,PNS_COT,no,no,1,1,1,completed,0,2685.0,976.0,3661.0,66.36762727238238
29113,model:6959,ett,PNS_COT,no,no,1,1,1,completed,0,7514.0,623.0,8137.0,40.09362472034991
30767,model:3781,det-counterfactual,PNS_COT,no,no,1,1,1,completed,0,2038.0,1300.0,3338.0,82.68143093585968
24244,model:3003,ate,PNS_COT,no,no,1,1,1,completed,0,5900.0,1023.0,6923.0,64.55569604970515
2508,model:579,ate,PNS_COT,no,no,1,1,1,completed,0,5817.0,1045.0,6862.0,67.47307342477143
857,model:199,ate,PNS_COT,no,no,1,1,1,completed,0,5809.0,770.0,6579.0,48.83085046522319
3092,model:712,ett,PNS_COT,yes,yes,1,1,1,completed,0,7217.0,1215.0,8432.0,78.51051868125796
30742,model:3773,det-counterfactual,PNS_COT,no,no,1,1,1,completed,0,3645.0,443.0,4088.0,29.220547338947654
28004,model:6713,ate,PNS_COT,no,no,1,1,1,completed,0,6566.0,2076.0,8642.0,132.44091577269137
20494,model:3449,det-counterfactual,PNS_COT,no,no,1,1,1,completed,0,2216.0,704.0,2920.0,45.00401687435806
21396,model:2356,nde,PNS_COT,no,no,1,1,1,completed,0,6952.0,1045.0,7997.0,66.89801038056612
16408,model:5236,ate,PNS_COT,no,no,1,1,1,completed,0,6315.0,957.0,7272.0,61.24084546416998
14579,model:2075,nie,PNS_COT,no,no,1,1,1,completed,0,3954.0,550.0,4504.0,34.99953997321427
11730,model:1413,ate,PNS_COT,yes,yes,1,1,1,completed,0,5811.0,745.0,6556.0,47.43224182724953
6014,model:4125,nie,PNS_COT,no,no,1,1,1,completed,0,3299.0,1269.0,4568.0,80.18211054429412
8510,model:4707,ate,PNS_COT,yes,yes,1,1,1,completed,0,6769.0,1456.0,8225.0,92.49358258396387
23697,model:2877,ate,PNS_COT,no,no,1,1,1,completed,0,5233.0,1505.0,6738.0,94.30635844171047
25023,model:3186,nde,PNS_COT,no,no,1,1,1,completed,0,7038.0,1138.0,8176.0,70.87437455542386
1613,model:372,ate,PNS_COT,no,no,1,1,1,completed,0,5877.0,1625.0,7502.0,101.30765384808183
12121,model:1512,nie,PNS_COT,yes,yes,1,1,1,completed,0,3416.0,1072.0,4488.0,66.4688814561814
20795,model:2222,nie,PNS_COT,no,no,1,1,1,completed,0,3136.0,504.0,3640.0,31.270739141851664
22050,model:2504,ett,PNS_COT,yes,yes,1,1,1,completed,0,8366.0,1949.0,10315.0,122.94840332865715
23024,model:2721,nie,PNS_COT,no,yes,0,1,1,completed,0,3725.0,1558.0,5283.0,98.51795127615333
1283,model:290,nie,PNS_COT,no,no,1,1,1,completed,0,3676.0,1511.0,5187.0,94.40973177179694
13835,model:1893,ate,PNS_COT,no,no,1,1,1,completed,0,5848.0,3375.0,9223.0,212.63479546271265
2277,model:535,nde,PNS_COT,no,no,1,1,1,completed,0,6938.0,1511.0,8449.0,95.11811557598412
957,model:224,ett,PNS_COT,yes,yes,1,1,1,completed,0,7524.0,1209.0,8733.0,75.43467879295349
13241,model:1774,ett,PNS_COT,yes,yes,1,1,1,completed,0,8301.0,1400.0,9701.0,88.33291313797235
967,model:228,ate,PNS_COT,yes,yes,1,1,1,completed,0,5828.0,650.0,6478.0,41.25189346075058
18754,model:5779,ate,PNS_COT,no,no,1,1,1,completed,0,4954.0,977.0,5931.0,62.08238905668259
8028,model:4581,ett,PNS_COT,yes,yes,1,1,1,completed,0,7513.0,1863.0,9376.0,118.14408710226417
12508,model:1614,nie,PNS_COT,no,no,1,1,1,completed,0,3247.0,779.0,4026.0,49.803849656134844
13228,model:1772,ett,PNS_COT,no,no,1,1,1,completed,0,8301.0,1990.0,10291.0,126.2509696483612
586,model:132,ate,PNS_COT,yes,yes,1,1,1,completed,0,6463.0,441.0,6904.0,28.089709375053644
10087,model:3315,det-counterfactual,PNS_COT,no,no,1,1,1,completed,0,4007.0,1395.0,5402.0,88.69423086754978
4248,model:978,ett,PNS_COT,no,no,1,1,1,completed,0,7593.0,1449.0,9042.0,92.38728368654847
24764,model:3125,ate,PNS_COT,yes,yes,1,1,1,completed,0,6309.0,750.0,7059.0,48.49666996859014
