question_id,group_id,query_type,arm,gold_answer,predicted_answer,correct,format_valid,api_ok,status,truncated,prompt_tokens,completion_tokens,total_tokens,latency_seconds
1100049,fresh:seed:2026092050,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5768.0,1832.0,7600.0,114.7601303756237
1100174,fresh:seed:2026192085,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7593.0,1272.0,8865.0,80.117022709921
1100140,fresh:seed:2026192049,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,7311.0,1176.0,8487.0,74.0475491117686
1100074,fresh:seed:2026092077,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6530.0,2188.0,8718.0,136.54181972518563
1100228,fresh:seed:2026392032,nie,HEURISTIC_SHORT,yes,no,0,1,1,completed,0,3652.0,2428.0,6080.0,151.5025862082839
1100012,fresh:seed:2026092012,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6397.0,2372.0,8769.0,147.96223140507936
1100094,fresh:seed:2026192000,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,8345.0,1380.0,9725.0,85.70230653323233
1100135,fresh:seed:2026192043,ett,HEURISTIC_SHORT,no,yes,0,1,1,completed,0,7593.0,1266.0,8859.0,79.38110695406795
1100062,fresh:seed:2026092064,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,5902.0,1290.0,7192.0,80.10351755842566
1100225,fresh:seed:2026392029,nie,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,3944.0,4241.0,8185.0,265.32554803043604
1100034,fresh:seed:2026092035,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5902.0,2721.0,8623.0,168.88907838985324
1100010,fresh:seed:2026092010,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,5889.0,8.0,5897.0,0.7803725134581327
1100024,fresh:seed:2026092024,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6397.0,2486.0,8883.0,154.03022555075586
1100057,fresh:seed:2026092059,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6673.0,1500.0,8173.0,94.4640537891537
1100188,fresh:seed:2026292012,nde,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6947.0,1223.0,8170.0,76.01059090532362
1100152,fresh:seed:2026192061,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,8345.0,1588.0,9933.0,98.22219511680305
1100071,fresh:seed:2026092074,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,4984.0,2442.0,7426.0,152.39216127619147
1100031,fresh:seed:2026092032,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6552.0,1497.0,8049.0,93.4579741936177
1100039,fresh:seed:2026092040,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5902.0,1762.0,7664.0,109.55424420163035
1100198,fresh:seed:2026392002,nie,HEURISTIC_SHORT,no,yes,0,1,1,completed,0,3357.0,3847.0,7204.0,237.66133476048708
1100087,fresh:seed:2026092093,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5902.0,2165.0,8067.0,135.42934599518776
1100082,fresh:seed:2026092087,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6530.0,2486.0,9016.0,153.35781737416983
1100144,fresh:seed:2026192053,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,8345.0,1808.0,10153.0,111.2735148947686
1100154,fresh:seed:2026192063,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,8343.0,1653.0,9996.0,101.81804669462144
1100091,fresh:seed:2026092097,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5890.0,2149.0,8039.0,134.43484958074987
1100092,fresh:seed:2026092098,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6806.0,2417.0,9223.0,149.01014826074243
1100212,fresh:seed:2026392016,nie,HEURISTIC_SHORT,no,no,1,1,1,completed,0,4981.0,977.0,5958.0,60.2957040630281
1100167,fresh:seed:2026192077,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,8345.0,2079.0,10424.0,130.27159845642745
1100179,fresh:seed:2026292003,nde,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6938.0,1483.0,8421.0,93.33513744920492
1100166,fresh:seed:2026192076,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7593.0,1552.0,9145.0,96.4646423459053
1100177,fresh:seed:2026292001,nde,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6929.0,1963.0,8892.0,123.57832054980099
1100145,fresh:seed:2026192054,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7311.0,2298.0,9609.0,145.57176481373608
1100093,fresh:seed:2026092099,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,4986.0,2012.0,6998.0,128.29782333783805
1100128,fresh:seed:2026192036,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,8345.0,1924.0,10269.0,119.96940020285547
1100169,fresh:seed:2026192079,ett,HEURISTIC_SHORT,no,yes,0,1,1,completed,0,7311.0,1650.0,8961.0,105.57208969630301
1100223,fresh:seed:2026392027,nie,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,3457.0,1011.0,4468.0,64.58596852049232
1100205,fresh:seed:2026392009,nie,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5100.0,551.0,5651.0,35.7930084168911
1100221,fresh:seed:2026392025,nie,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5396.0,362.0,5758.0,23.652542673051357
1100124,fresh:seed:2026192032,ett,HEURISTIC_SHORT,yes,no,0,1,1,completed,0,8344.0,1391.0,9735.0,86.38093936257064
1100063,fresh:seed:2026092065,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6395.0,8.0,6403.0,0.8185689989477396
1100028,fresh:seed:2026092029,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,5636.0,1723.0,7359.0,108.12322273477912
1100002,fresh:seed:2026092002,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6806.0,2389.0,9195.0,150.33515930362046
1100046,fresh:seed:2026092047,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6396.0,2211.0,8607.0,139.17178982309997
1100243,fresh:seed:2026392047,nie,HEURISTIC_SHORT,no,yes,0,1,1,completed,0,3620.0,955.0,4575.0,60.27346691302955
1100178,fresh:seed:2026292002,nde,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6935.0,561.0,7496.0,35.41628037020564
1100176,fresh:seed:2026292000,nde,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6945.0,767.0,7712.0,48.56547497585416
1100073,fresh:seed:2026092076,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6530.0,1528.0,8058.0,95.96191117726266
1100151,fresh:seed:2026192060,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,7592.0,1538.0,9130.0,96.54272348806262
1100245,fresh:seed:2026392049,nie,HEURISTIC_SHORT,no,yes,0,1,1,completed,0,3808.0,1509.0,5317.0,95.64246409572661
1100086,fresh:seed:2026092091,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5890.0,1671.0,7561.0,104.37357523478568
1100056,fresh:seed:2026092058,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6672.0,743.0,7415.0,46.57814872264862
1100029,fresh:seed:2026092030,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,5635.0,4632.0,10267.0,289.687031108886
1100180,fresh:seed:2026292004,nde,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6908.0,1319.0,8227.0,82.24491012841463
1100004,fresh:seed:2026092004,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5912.0,1224.0,7136.0,76.48015234805644
1100190,fresh:seed:2026292014,nde,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6934.0,1051.0,7985.0,66.14833557978272
1100044,fresh:seed:2026092045,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,5902.0,3875.0,9777.0,241.20066079497337
1100115,fresh:seed:2026192022,ett,HEURISTIC_SHORT,yes,no,0,1,1,completed,0,7311.0,2050.0,9361.0,128.47023312933743
1100117,fresh:seed:2026192024,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7593.0,1900.0,9493.0,119.03283502720296
1100112,fresh:seed:2026192019,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7593.0,1260.0,8853.0,79.09764322265983
1100088,fresh:seed:2026092094,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,4986.0,3258.0,8244.0,202.7118249963969
1100219,fresh:seed:2026392023,nie,HEURISTIC_SHORT,no,yes,0,1,1,completed,0,3383.0,2290.0,5673.0,142.57574742473662
1100098,fresh:seed:2026192004,ett,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,8343.0,2046.0,10389.0,126.91508695855737
1100019,fresh:seed:2026092019,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6418.0,2656.0,9074.0,165.12822426855564
1100155,fresh:seed:2026192065,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7311.0,2283.0,9594.0,141.83487806096673
1100189,fresh:seed:2026292013,nde,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6929.0,1568.0,8497.0,97.3554858583957
1100206,fresh:seed:2026392010,nie,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,3915.0,4942.0,8857.0,305.9307376090437
1100020,fresh:seed:2026092020,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6551.0,1632.0,8183.0,101.2945872489363
1100239,fresh:seed:2026392043,nie,HEURISTIC_SHORT,no,no,1,1,1,completed,0,3210.0,2142.0,5352.0,133.0854216888547
1100208,fresh:seed:2026392012,nie,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5543.0,1637.0,7180.0,101.73756340146065
1100089,fresh:seed:2026092095,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5008.0,1525.0,6533.0,94.4353815317154
1100150,fresh:seed:2026192059,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7308.0,1892.0,9200.0,117.5446888115257
1100125,fresh:seed:2026192033,ett,HEURISTIC_SHORT,no,yes,0,1,1,completed,0,7311.0,1559.0,8870.0,96.6516714785248
1100209,fresh:seed:2026392013,nie,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,3913.0,1417.0,5330.0,88.44536556489766
1100000,fresh:seed:2026092000,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5912.0,2461.0,8373.0,152.83223281987011
1100157,fresh:seed:2026192067,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7593.0,1763.0,9356.0,109.74487929977477
1100051,fresh:seed:2026092052,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5890.0,2776.0,8666.0,172.6742061972618
1100099,fresh:seed:2026192006,ett,HEURISTIC_SHORT,yes,no,0,1,1,completed,0,8345.0,2692.0,11037.0,167.34906854107976
1100001,fresh:seed:2026092001,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6673.0,1821.0,8494.0,113.30138506554067
1100090,fresh:seed:2026092096,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5769.0,1392.0,7161.0,86.14173908531666
1100210,fresh:seed:2026392014,nie,HEURISTIC_SHORT,no,no,1,1,1,completed,0,3629.0,2998.0,6627.0,185.53979447111487
1100236,fresh:seed:2026392040,nie,HEURISTIC_SHORT,no,no,1,1,1,completed,0,3126.0,1014.0,4140.0,63.17204498872161
1100017,fresh:seed:2026092017,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,5262.0,1319.0,6581.0,81.96098111011088
1100037,fresh:seed:2026092038,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,7313.0,1562.0,8875.0,96.90213438868523
1100132,fresh:seed:2026192040,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7593.0,2030.0,9623.0,125.96969040669501
1100234,fresh:seed:2026392038,nie,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,3942.0,1235.0,5177.0,76.64605936966836
1100061,fresh:seed:2026092063,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,7313.0,2312.0,9625.0,143.84905170090497
1100033,fresh:seed:2026092034,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7312.0,2624.0,9936.0,163.87782684154809
1100045,fresh:seed:2026092046,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6529.0,2151.0,8680.0,134.2426509708166
1100038,fresh:seed:2026092039,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,5007.0,1820.0,6827.0,112.19830431416631
1100121,fresh:seed:2026192029,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,8345.0,1591.0,9936.0,99.66561146266758
1100129,fresh:seed:2026192037,ett,HEURISTIC_SHORT,yes,no,0,1,1,completed,0,7593.0,1520.0,9113.0,95.59985647909343
1100006,fresh:seed:2026092006,ate,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,6397.0,2270.0,8667.0,139.69675272144377
1100229,fresh:seed:2026392033,nie,HEURISTIC_SHORT,yes,yes,1,1,1,completed,0,3922.0,2242.0,6164.0,139.60943903774023
1100159,fresh:seed:2026192069,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7592.0,1552.0,9144.0,97.1031680572778
1100160,fresh:seed:2026192070,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7593.0,1633.0,9226.0,100.09612445160747
1100131,fresh:seed:2026192039,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,7311.0,2417.0,9728.0,149.8383914437145
1100168,fresh:seed:2026192078,ett,HEURISTIC_SHORT,no,no,1,1,1,completed,0,8344.0,1258.0,9602.0,77.10656642355025
1100047,fresh:seed:2026092048,ate,HEURISTIC_SHORT,no,no,1,1,1,completed,0,6805.0,1312.0,8117.0,81.67096766084433
1100197,fresh:seed:2026392001,nie,HEURISTIC_SHORT,no,no,1,1,1,completed,0,3246.0,2887.0,6133.0,175.95496046729386
1100055,fresh:seed:2026092057,ate,PNS_COT,yes,yes,1,1,1,completed,0,5913.0,1474.0,7387.0,94.96885369159281
1100069,fresh:seed:2026092072,ate,PNS_COT,no,no,1,1,1,completed,0,5009.0,2653.0,7662.0,167.5672454982996
1100172,fresh:seed:2026192082,ett,PNS_COT,no,yes,0,1,1,completed,0,7593.0,1667.0,9260.0,105.29356015659869
1100018,fresh:seed:2026092018,ate,PNS_COT,yes,yes,1,1,1,completed,0,5770.0,1534.0,7304.0,96.86586578376591
1100244,fresh:seed:2026392048,nie,PNS_COT,no,yes,0,1,1,completed,0,3768.0,2318.0,6086.0,145.65538009628654
1100185,fresh:seed:2026292009,nde,PNS_COT,no,no,1,1,1,completed,0,6937.0,1695.0,8632.0,108.87459012493491
1100036,fresh:seed:2026092037,ate,PNS_COT,yes,yes,1,1,1,completed,0,5007.0,1780.0,6787.0,112.85976387560368
1100134,fresh:seed:2026192042,ett,PNS_COT,no,no,1,1,1,completed,0,7593.0,1553.0,9146.0,98.06325768120587
1100203,fresh:seed:2026392007,nie,PNS_COT,yes,yes,1,1,1,completed,0,2851.0,624.0,3475.0,42.23360050469637
1100060,fresh:seed:2026092062,ate,PNS_COT,yes,yes,1,1,1,completed,0,6674.0,1725.0,8399.0,109.19085853546858
1100242,fresh:seed:2026392046,nie,PNS_COT,no,no,1,1,1,completed,0,3479.0,1832.0,5311.0,113.37025242857635
1100220,fresh:seed:2026392024,nie,PNS_COT,no,yes,0,1,1,completed,0,5522.0,1557.0,7079.0,96.59965444542468
1100072,fresh:seed:2026092075,ate,PNS_COT,no,no,1,1,1,completed,0,5769.0,2145.0,7914.0,132.68365986272693
1100224,fresh:seed:2026392028,nie,PNS_COT,no,no,1,1,1,completed,0,3929.0,1312.0,5241.0,80.5814267154783
1100215,fresh:seed:2026392019,nie,PNS_COT,yes,yes,1,1,1,completed,0,5001.0,1353.0,6354.0,87.56126818992198
1100011,fresh:seed:2026092011,ate,PNS_COT,yes,yes,1,1,1,completed,0,5009.0,1310.0,6319.0,84.91527177207172
1100142,fresh:seed:2026192051,ett,PNS_COT,no,no,1,1,1,completed,0,7591.0,1101.0,8692.0,68.26565818488598
1100170,fresh:seed:2026192080,ett,PNS_COT,yes,yes,1,1,1,completed,0,8343.0,803.0,9146.0,50.011301493272185
1100130,fresh:seed:2026192038,ett,PNS_COT,yes,no,0,1,1,completed,0,8344.0,1006.0,9350.0,62.84720519930124
1100043,fresh:seed:2026092044,ate,PNS_COT,no,no,1,1,1,completed,0,5770.0,1606.0,7376.0,99.85612578317523
1100026,fresh:seed:2026092027,ate,PNS_COT,yes,yes,1,1,1,completed,0,5901.0,1703.0,7604.0,106.56012372858822
1100133,fresh:seed:2026192041,ett,PNS_COT,no,no,1,1,1,completed,0,8344.0,1894.0,10238.0,117.1710772048682
1100127,fresh:seed:2026192035,ett,PNS_COT,yes,yes,1,1,1,completed,0,8344.0,1824.0,10168.0,112.75296614691615
1100101,fresh:seed:2026192008,ett,PNS_COT,yes,yes,1,1,1,completed,0,7310.0,504.0,7814.0,31.26432272978127
1100175,fresh:seed:2026192086,ett,PNS_COT,yes,yes,1,1,1,completed,0,7310.0,1039.0,8349.0,63.95964039117098
1100163,fresh:seed:2026192073,ett,PNS_COT,yes,yes,1,1,1,completed,0,8344.0,1329.0,9673.0,82.36543283611536
1100143,fresh:seed:2026192052,ett,PNS_COT,no,no,1,1,1,completed,0,8343.0,2314.0,10657.0,144.36685093306005
1100076,fresh:seed:2026092079,ate,PNS_COT,no,no,1,1,1,completed,0,6397.0,1590.0,7987.0,99.54788223281503
1100084,fresh:seed:2026092089,ate,PNS_COT,no,no,1,1,1,completed,0,6674.0,1850.0,8524.0,114.6540554612875
1100222,fresh:seed:2026392026,nie,PNS_COT,no,no,1,1,1,completed,0,3652.0,741.0,4393.0,46.029114346951246
1100022,fresh:seed:2026092022,ate,PNS_COT,no,no,1,1,1,completed,0,6420.0,1494.0,7914.0,92.78004639968276
1100113,fresh:seed:2026192020,ett,PNS_COT,no,no,1,1,1,completed,0,7308.0,1781.0,9089.0,111.34354222379625
1100065,fresh:seed:2026092068,ate,PNS_COT,yes,yes,1,1,1,completed,0,6395.0,1983.0,8378.0,124.27442478574812
1100015,fresh:seed:2026092015,ate,PNS_COT,no,no,1,1,1,completed,0,5770.0,2429.0,8199.0,152.46783377602696
1100199,fresh:seed:2026392003,nie,PNS_COT,no,no,1,1,1,completed,0,3546.0,892.0,4438.0,56.20089896582067
1100146,fresh:seed:2026192055,ett,PNS_COT,yes,yes,1,1,1,completed,0,8344.0,1030.0,9374.0,64.03834199346602
1100195,fresh:seed:2026292019,nde,PNS_COT,no,no,1,1,1,completed,0,6930.0,1928.0,8858.0,121.38094175048172
1100119,fresh:seed:2026192027,ett,PNS_COT,yes,yes,1,1,1,completed,0,7593.0,1308.0,8901.0,82.27580599859357
1100118,fresh:seed:2026192026,ett,PNS_COT,no,no,1,1,1,completed,0,7310.0,1643.0,8953.0,101.78579141572118
1100194,fresh:seed:2026292018,nde,PNS_COT,yes,yes,1,1,1,completed,0,6948.0,1216.0,8164.0,75.60716668330133
1100083,fresh:seed:2026092088,ate,PNS_COT,no,no,1,1,1,completed,0,6805.0,2348.0,9153.0,146.95727431215346
1100149,fresh:seed:2026192058,ett,PNS_COT,yes,yes,1,1,1,completed,0,7310.0,467.0,7777.0,29.763276979327202
1100110,fresh:seed:2026192017,ett,PNS_COT,no,no,1,1,1,completed,0,7309.0,1989.0,9298.0,123.40210819244385
1100014,fresh:seed:2026092014,ate,PNS_COT,yes,yes,1,1,1,completed,0,6803.0,1550.0,8353.0,96.36083159036934
1100016,fresh:seed:2026092016,ate,PNS_COT,no,no,1,1,1,completed,0,5913.0,2462.0,8375.0,152.29251866787672
1100008,fresh:seed:2026092008,ate,PNS_COT,no,no,1,1,1,completed,0,5901.0,2043.0,7944.0,125.81079178117216
1100141,fresh:seed:2026192050,ett,PNS_COT,yes,yes,1,1,1,completed,0,7593.0,1361.0,8954.0,85.23856295272708
1100204,fresh:seed:2026392008,nie,PNS_COT,yes,yes,1,1,1,completed,0,3628.0,1137.0,4765.0,70.18325122818351
1100070,fresh:seed:2026092073,ate,PNS_COT,yes,yes,1,1,1,completed,0,4983.0,1254.0,6237.0,77.4027413930744
1100059,fresh:seed:2026092061,ate,PNS_COT,no,no,1,1,1,completed,0,6552.0,1932.0,8484.0,121.40133288316429
1100218,fresh:seed:2026392022,nie,PNS_COT,yes,no,0,1,1,completed,0,3123.0,1117.0,4240.0,69.01899414137006
1100106,fresh:seed:2026192013,ett,PNS_COT,yes,yes,1,1,1,completed,0,8343.0,1639.0,9982.0,101.90190442278981
1100120,fresh:seed:2026192028,ett,PNS_COT,yes,yes,1,1,1,completed,0,8344.0,831.0,9175.0,52.30128260143101
1100030,fresh:seed:2026092031,ate,PNS_COT,yes,yes,1,1,1,completed,0,6397.0,2161.0,8558.0,134.35063440911472
1100107,fresh:seed:2026192014,ett,PNS_COT,no,no,1,1,1,completed,0,7593.0,1984.0,9577.0,124.43187099136412
1100078,fresh:seed:2026092081,ate,PNS_COT,yes,no,0,1,1,completed,0,5889.0,2115.0,8004.0,131.45086148008704
1100052,fresh:seed:2026092054,ate,PNS_COT,no,no,1,1,1,completed,0,6804.0,1890.0,8694.0,117.02206178754568
1100114,fresh:seed:2026192021,ett,PNS_COT,no,yes,0,1,1,completed,0,7593.0,1121.0,8714.0,69.5556558240205
1100181,fresh:seed:2026292005,nde,PNS_COT,yes,yes,1,1,1,completed,0,6962.0,1318.0,8280.0,83.2445128094405
1100137,fresh:seed:2026192046,ett,PNS_COT,yes,yes,1,1,1,completed,0,8344.0,647.0,8991.0,41.132772544398904
1100138,fresh:seed:2026192047,ett,PNS_COT,no,no,1,1,1,completed,0,7593.0,1405.0,8998.0,87.4156304653734
1100003,fresh:seed:2026092003,ate,PNS_COT,yes,yes,1,1,1,completed,0,5636.0,2159.0,7795.0,135.3513585869223
1100023,fresh:seed:2026092023,ate,PNS_COT,yes,yes,1,1,1,completed,0,5901.0,1788.0,7689.0,112.16007241606712
1100207,fresh:seed:2026392011,nie,PNS_COT,no,no,1,1,1,completed,0,5033.0,3822.0,8855.0,240.49898371472955
1100021,fresh:seed:2026092021,ate,PNS_COT,no,no,1,1,1,completed,0,4985.0,1462.0,6447.0,91.37259862199426
1100041,fresh:seed:2026092042,ate,PNS_COT,yes,yes,1,1,1,completed,0,5262.0,2681.0,7943.0,168.16648994199932
1100213,fresh:seed:2026392017,nie,PNS_COT,yes,yes,1,1,1,completed,0,3277.0,1525.0,4802.0,95.56591215729713
1100058,fresh:seed:2026092060,ate,PNS_COT,no,no,1,1,1,completed,0,5913.0,1543.0,7456.0,96.06999675929546
1100105,fresh:seed:2026192012,ett,PNS_COT,no,no,1,1,1,completed,0,7310.0,1730.0,9040.0,108.92768335342407
1100183,fresh:seed:2026292007,nde,PNS_COT,no,no,1,1,1,completed,0,6929.0,1452.0,8381.0,91.32911170832813
1100111,fresh:seed:2026192018,ett,PNS_COT,no,no,1,1,1,completed,0,8344.0,1795.0,10139.0,114.17621318437159
1100102,fresh:seed:2026192009,ett,PNS_COT,no,no,1,1,1,completed,0,7310.0,1331.0,8641.0,82.71397746913135
1100068,fresh:seed:2026092071,ate,PNS_COT,no,no,1,1,1,completed,0,6804.0,1627.0,8431.0,101.03661662526429
1100192,fresh:seed:2026292016,nde,PNS_COT,yes,yes,1,1,1,completed,0,6909.0,1430.0,8339.0,88.56771140918136
1100077,fresh:seed:2026092080,ate,PNS_COT,no,no,1,1,1,completed,0,5009.0,1718.0,6727.0,109.59606461599469
1100126,fresh:seed:2026192034,ett,PNS_COT,yes,yes,1,1,1,completed,0,8344.0,1398.0,9742.0,87.0697526615113
1100238,fresh:seed:2026392042,nie,PNS_COT,no,no,1,1,1,completed,0,3989.0,590.0,4579.0,36.44466637261212
1100201,fresh:seed:2026392005,nie,PNS_COT,yes,yes,1,1,1,completed,0,5209.0,1944.0,7153.0,123.93853313662112
1100097,fresh:seed:2026192003,ett,PNS_COT,no,no,1,1,1,completed,0,8343.0,1272.0,9615.0,81.4963444005698
1100232,fresh:seed:2026392036,nie,PNS_COT,no,no,1,1,1,completed,0,3430.0,1371.0,4801.0,85.18606722913682
1100009,fresh:seed:2026092009,ate,PNS_COT,yes,yes,1,1,1,completed,0,6421.0,2435.0,8856.0,154.07198032923043
1100148,fresh:seed:2026192057,ett,PNS_COT,yes,yes,1,1,1,completed,0,7310.0,1417.0,8727.0,87.87122179567814
1100227,fresh:seed:2026392031,nie,PNS_COT,no,yes,0,1,1,completed,0,3448.0,2963.0,6411.0,186.84802819602191
1100184,fresh:seed:2026292008,nde,PNS_COT,no,no,1,1,1,completed,0,6933.0,882.0,7815.0,54.771981263533235
1100005,fresh:seed:2026092005,ate,PNS_COT,yes,yes,1,1,1,completed,0,5913.0,2050.0,7963.0,129.26053304597735
1100007,fresh:seed:2026092007,ate,PNS_COT,yes,yes,1,1,1,completed,0,5913.0,1210.0,7123.0,76.32872777245939
1100075,fresh:seed:2026092078,ate,PNS_COT,no,no,1,1,1,completed,0,5770.0,1939.0,7709.0,122.38821357861161
1100196,fresh:seed:2026392000,nie,PNS_COT,no,no,1,1,1,completed,0,3466.0,1389.0,4855.0,85.54571827873588
1100240,fresh:seed:2026392044,nie,PNS_COT,no,no,1,1,1,completed,0,3214.0,1656.0,4870.0,102.1059479098767
1100136,fresh:seed:2026192044,ett,PNS_COT,yes,yes,1,1,1,completed,0,7310.0,1891.0,9201.0,116.58436827547848
1100173,fresh:seed:2026192083,ett,PNS_COT,yes,yes,1,1,1,completed,0,8344.0,987.0,9331.0,61.80705573223531
1100202,fresh:seed:2026392006,nie,PNS_COT,yes,yes,1,1,1,completed,0,3604.0,857.0,4461.0,53.14093575812876
1100147,fresh:seed:2026192056,ett,PNS_COT,yes,yes,1,1,1,completed,0,7593.0,1265.0,8858.0,80.2923999838531
1100042,fresh:seed:2026092043,ate,PNS_COT,yes,yes,1,1,1,completed,0,5009.0,1978.0,6987.0,122.19459133781493
1100139,fresh:seed:2026192048,ett,PNS_COT,no,no,1,1,1,completed,0,8344.0,1702.0,10046.0,107.42809142358601
1100164,fresh:seed:2026192074,ett,PNS_COT,no,yes,0,1,1,completed,0,7593.0,938.0,8531.0,58.21252042427659
1100013,fresh:seed:2026092013,ate,PNS_COT,yes,yes,1,1,1,completed,0,5900.0,1542.0,7442.0,96.89490064047277
1100211,fresh:seed:2026392015,nie,PNS_COT,yes,yes,1,1,1,completed,0,3979.0,1088.0,5067.0,68.24749081395566
1100226,fresh:seed:2026392030,nie,PNS_COT,yes,yes,1,1,1,completed,0,5196.0,999.0,6195.0,61.87525455839932
1100158,fresh:seed:2026192068,ett,PNS_COT,no,no,1,1,1,completed,0,8344.0,1319.0,9663.0,81.44132066331804
1100100,fresh:seed:2026192007,ett,PNS_COT,no,no,1,1,1,completed,0,7593.0,1843.0,9436.0,114.12883238121867
1100067,fresh:seed:2026092070,ate,PNS_COT,yes,yes,1,1,1,completed,0,6672.0,1853.0,8525.0,116.1228531319648
1100025,fresh:seed:2026092025,ate,PNS_COT,no,no,1,1,1,completed,0,6421.0,1931.0,8352.0,121.07753145135939
1100216,fresh:seed:2026392020,nie,PNS_COT,no,no,1,1,1,completed,0,2855.0,840.0,3695.0,52.04983190447092
1100230,fresh:seed:2026392034,nie,PNS_COT,no,yes,0,1,1,completed,0,2831.0,2950.0,5781.0,182.4047054834664
1100156,fresh:seed:2026192066,ett,PNS_COT,yes,yes,1,1,1,completed,0,7310.0,1360.0,8670.0,84.53764447569847
